filepath,label,split,aug_type,mic_type,experiment,mel_path,group,orig_filepath,drill_diameter,coolant,gcode_pattern,drill_series,fixture,label_original,is_original,orig_experiment,duration_s,rms,rms_db,peak,zcr,mel_total_energy,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_entropy_mean,spectral_contrast_mean,mfcc_0_mean,mfcc_1_mean,chroma_mean_first,chroma_mean,chroma_std,tonnetz_0_mean,harmonic_percussive_ratio,tempo,onset_rate,crest_factor,wavelet_total_energy
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_503.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_503_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0027261318173259,-51.28906265028697,0.1343994140625,0.2633169683752498,0.0691227316856384,6894.385118746295,2109.728288578698,11563.143581362425,3602.179817100812,0.0121938865631818,0.0190024338662624,4563.288544253005,1114.8394510436513,9.629165,21.62752336879052,-656.1358032226562,-1.0894488096237185,0.2292138636112213,0.2990862131118774,0.3166522085666656,-0.0030115411943084,0.21703404,120.18531976744184,3.78984375,31.19003,14.26091766357422
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_013.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_013_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.1146539747714996,-18.812217687440587,0.999969482421875,0.1465614720394736,112.95294952392578,6016.500698918743,449.3929634170294,13028.99378929672,859.5861337600859,0.0864666104316711,0.0332984551787376,5976.339494061692,340.665803878122,9.329365,13.058798430356283,-61.534217834472656,73.66809844970703,0.3159471750259399,0.4001669883728027,0.2740794718265533,-0.0023219251493476,2.7162073,123.046875,12.058593749999998,8.622331,10330.4169921875
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_029.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_029_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0884066820144653,-21.070298162235225,0.999969482421875,0.1475956133411059,67.66096496582031,5916.55826522814,397.1214946149866,12822.527527221437,970.4333141715229,0.0825867503881454,0.0275929328054189,5938.091052663395,363.1058593345382,9.307704,13.06838157327001,-86.30773162841797,76.38536071777344,0.3171223998069763,0.4427531659603119,0.2775889337062835,0.0132511028555734,2.3146555,129.19921875,10.048828124999998,11.162705,6163.953125
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_022.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_022_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,16.253968253968253,0.080743670463562,-21.857830233697065,0.999969482421875,0.1404078699366523,57.91374969482422,5905.70261380036,455.6791805949077,12856.167609073877,905.3708774247611,0.0820551589131355,0.0342319048941135,5943.525283549646,352.9808950404094,9.3056965,12.922456769745668,-97.2008819580078,76.75353240966797,0.2632980048656463,0.3834794759750366,0.2722971439361572,-0.0469400691594708,2.4644532,132.51201923076923,8.7978515625,12.248853,4777.5625
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_584.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_584_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0026634957175701,-51.49095961683676,0.218017578125,0.2569351552090273,0.0724880620837211,6622.945694011931,1890.2816551712865,11378.124446983262,3107.175021662298,0.0110551007091999,0.019309539347887,4529.302135464566,939.9113560841508,9.55253,21.367053055448007,-657.004638671875,5.762295246124268,0.247882068157196,0.2949481010437011,0.3153410255908966,-0.0098375645358362,0.14380391,129.19921875,6.086718749999999,48.845245,15.300539016723633
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_190.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_190_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0035868163686245,-48.90581689749712,0.39031982421875,0.2691436920057102,0.209152802824974,6961.139738913612,2744.419459091873,11196.789158692452,4414.816790502997,0.0115807810798287,0.0195107571780681,4357.809122267379,1547.9045990283694,9.502037,21.08079819678876,-631.8319702148438,6.708199501037598,0.2525302767753601,0.2960264384746551,0.3201310038566589,-0.0008149200291366,0.4293827,135.99917763157896,6.0908203125,65.930824,25.12279510498047
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_132.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_132_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.003973982296884,-48.01548121937586,0.403594970703125,0.2619136070744504,0.1587829142808914,6921.81786324297,2369.180165306312,11859.415207569951,4460.632129038931,0.0103114759549498,0.0177984628826379,4695.906264729877,1681.690103777846,9.586894,21.99511986071742,-635.1200561523438,5.572136878967285,0.2650339901447296,0.2908408343791961,0.3193200826644897,-0.0050260961689704,0.13073522,120.18531976744184,8.61328125,62.3564,32.17799758911133
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_005.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_005_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0640807300806045,-23.86545096481825,0.999969482421875,0.1381881480054963,35.21635818481445,6005.260707037468,398.95463167593874,13266.662394341272,883.1218252979418,0.0778148546814918,0.026345107704401,6092.480304381395,319.1423962917656,9.281683,13.325963782062912,-121.31407928466795,76.27033996582031,0.2104299515485763,0.3518058955669403,0.2705832123756408,-0.0146357792254194,3.0308294,123.046875,5.684765625,15.45722,3214.581298828125
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_014.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_014_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0831736251711845,-21.600287372049685,0.999969482421875,0.1424902929297135,60.2061767578125,5909.114569634842,432.2262979995381,12833.731678880746,931.7586652335988,0.0797309651970863,0.0289229024201631,5922.73137062044,366.9804212718096,9.298704,13.171063743775257,-95.1704559326172,75.25443267822266,0.3005158305168152,0.3916124105453491,0.2768233716487884,0.0032568296351666,2.653806,129.19921875,10.7953125,11.865264,5455.208984375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_481.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_481_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0064599369652569,-43.79543426036078,0.27001953125,0.2582529615672885,1.0657404661178589,6653.565294693505,2150.632371069633,11051.296043523069,3302.5630242629686,0.0080002704635262,0.0152852274477481,4371.039483566066,1022.2608538070282,9.39262,22.3700767785764,-550.6556396484375,13.101006507873535,0.2928703129291534,0.2882234752178192,0.3177032172679901,0.0210725727357381,0.83057886,129.19921875,6.029296874999999,22.59447,109.6891098022461
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_009.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_009_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,16.253968253968253,0.045936644077301,-26.756814692403484,0.999969482421875,0.1428621715515703,17.911800384521484,5981.050910631767,407.6418975202083,12899.157165919432,899.6305343634982,0.0797832608222961,0.0264639053493738,5953.808465000115,347.12138185489925,9.301815,13.403327584902852,-153.69253540039062,74.30315399169922,0.2371825724840164,0.3572423160076141,0.271725445985794,-0.0147222693964698,2.7138317,129.19921875,7.3828125,21.492384,1551.7685546875
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_021.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_021_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0648161396384239,-23.766336757104764,0.999969482421875,0.1434570963107928,36.98036193847656,5900.63588712831,424.88197992842345,12807.89470431171,980.4700843663734,0.0784294977784156,0.0268862918019294,5939.258806021087,355.7468318402487,9.285258,13.078617805860842,-119.6893539428711,76.448974609375,0.3235541582107544,0.407680332660675,0.2739566266536712,-0.023487201858768,2.5427048,129.19921875,9.1875,15.2481165,3303.022216796875
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_051.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_051_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0917716473340988,-20.74582944020401,0.999969482421875,0.1490607823950699,73.1362075805664,5908.078967694278,480.13370462515024,12652.09817803756,932.324666572446,0.0883305296301841,0.0318893231451511,5853.524169289201,345.8632030017874,9.345933,12.872742719143153,-80.56539916992188,76.03954315185547,0.3441804647445678,0.461997777223587,0.269988864660263,0.0041090437636329,1.9565483,129.19921875,10.508203125,10.733827,6666.32080078125
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_008.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_008_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0995022505521774,-20.04334191578564,0.999969482421875,0.140164044282978,85.20183563232422,5904.769270044467,360.3997823632336,12884.717024587777,978.7362369560212,0.075449600815773,0.0218202900141477,5958.163021831409,361.2211783437835,9.271931,13.33864235140186,-79.25420379638672,75.35894012451172,0.2881899178028106,0.3895884156227112,0.2784102857112884,-0.021083478569618,3.0571084,120.18531976744184,10.852734375,9.855909,7906.1748046875
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_023.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\limpio_broca_6_2_023_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0031572033185511,-50.01394871243599,0.3095703125,0.2736398390656229,0.1166863664984703,7078.261153610117,2444.258166386723,12123.135975755746,3966.731439675432,0.0109485685825347,0.0174850448966026,4806.837731363725,1583.0499739391691,9.557245,21.34631812243778,-646.0516357421875,6.727023601531982,0.2460361570119857,0.3022561371326446,0.3156087398529053,-0.0067172724650188,0.10865025,120.18531976744184,5.225390624999999,57.788498,22.039447784423828
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_004.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\limpio_broca_6_2_004_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0051342975348234,-45.790379178368525,0.3292236328125,0.2651149233844104,0.4160880148410797,7176.142663963044,2089.790683146948,12739.69427282853,4131.834164230184,0.0105261504650115,0.0199260246008634,4980.893566644372,1718.2980311183385,9.5486145,22.078508137201784,-575.421630859375,5.425098896026611,0.2388610690832138,0.2888949811458587,0.3160504102706909,-0.0136649527803092,0.09973548,132.51201923076923,9.359765625,32.81086,77.32466125488281
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_119.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_119_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0753558725118637,-22.45765793439402,0.999969482421875,0.1419512642613258,62.49917602539063,5838.538801739145,693.8429423803811,12608.328822451698,1080.868470188526,0.0834352448582649,0.0455117002129554,5859.127026227007,360.7376947496836,9.30639,12.991421641845225,-110.80021667480467,77.5057601928711,0.3585392534732818,0.4219207465648651,0.2737792134284973,0.003421276372908,3.100025,126.04801829268293,8.61328125,12.390538,5002.29150390625
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_030.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\limpio_broca_6_2_030_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0058549363166093,-44.64955633827344,0.18902587890625,0.2588479425174883,0.836152195930481,6777.009871046623,3030.1314985213407,10929.083280417222,4812.101613934332,0.006506573408842,0.0116125205531716,4259.095060081081,1649.3005597227009,9.379279,22.012971404134166,-561.693115234375,11.494359016418455,0.283092051744461,0.2997819185256958,0.3167274594306946,0.006027237614583,0.66131765,126.04801829268293,8.555859374999999,18.715853,78.34059143066406
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_020.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\limpio_broca_6_2_020_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0048776692710816,-46.235752826576345,0.363922119140625,0.2273816153814123,0.752410352230072,6257.910464052237,2469.533547031593,10722.602672437126,4428.402017950297,0.0072660301811993,0.013847772963345,4566.77745043642,1497.3149508917822,9.452755,21.80959970095564,-562.958251953125,21.406627655029297,0.2813814282417297,0.3055637776851654,0.3169247210025787,0.0056604202787893,1.629972,151.99908088235293,7.751953124999999,39.767387,64.31709289550781
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_303.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_303_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0023957905359566,-52.41102273752056,0.167449951171875,0.2511086359093937,0.0554306581616401,6590.544777298166,2009.69290957132,10837.843325803631,3394.9248095531043,0.011022200807929,0.0172324459999799,4451.881290003306,1092.7118108510242,9.590501,21.45022084065216,-668.41845703125,3.650390625,0.272853285074234,0.2952434420585632,0.3184980452060699,0.0035178373410235,0.10047721,129.19921875,3.158203125,40.333084,13.23793888092041
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_028.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\limpio_broca_6_2_028_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.005171297583729,-45.728009230326336,0.31939697265625,0.2247655209027315,0.4903299212455749,6273.900425427846,2659.12259149783,10808.147302839774,4844.600549157745,0.006859254091978,0.0120842354372143,4535.067486913641,1714.6449695033052,9.358959,21.97728024853683,-610.4309692382812,21.319978713989254,0.2735796272754669,0.2951777875423431,0.3183332681655884,0.0005965932999978,0.34643954,114.84375,7.694531249999999,37.474712,55.78883743286133
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_014.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\limpio_broca_6_2_014_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0045423754490911,-46.854339251046255,0.363677978515625,0.2430202781479014,0.2810052931308746,6665.522040269651,2359.381981646196,11530.463610197368,4268.996283980981,0.0071350266225636,0.0131617654114961,4746.052708553091,1601.387839456779,9.476801,21.603103575850643,-619.0178833007812,13.513047218322754,0.2694624960422516,0.2941175997257232,0.3151607513427734,0.0072954860663704,0.15828642,129.19921875,4.24921875,46.615894,46.74568557739258
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_222.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_222_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0794853419065475,-21.99425905519931,0.999969482421875,0.161364103618421,54.40217971801758,6129.101082736161,508.5716869780056,12713.254770257328,925.4695448191128,0.098328024148941,0.0341508723795414,5777.88306869559,372.4006738798018,9.398788,12.816626282137234,-94.4590301513672,70.44081115722656,0.3790191411972046,0.4367910623550415,0.2635131180286407,-0.0036682502672978,1.8930123,123.046875,10.910156249999998,12.35609,5030.08837890625
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_011.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_011_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0819544792175293,-21.72854609147984,0.999969482421875,0.1441529214898401,57.85337829589844,5987.068088735816,383.1582331474372,12955.571448461442,972.504112448936,0.081185258924961,0.0261958893388509,5973.057366359904,354.6927693224554,9.3037405,13.28288774477318,-96.05684661865234,74.49156951904297,0.2382515221834182,0.3815336525440216,0.2771045863628387,-0.0005898828475269,2.6673925,129.19921875,8.326171875,12.057588,5282.22119140625
