filepath,label,split,aug_type,mic_type,experiment,mel_path,group,orig_filepath,drill_diameter,coolant,gcode_pattern,drill_series,fixture,label_original,is_original,orig_experiment,duration_s,rms,rms_db,peak,zcr,mel_total_energy,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_entropy_mean,spectral_contrast_mean,mfcc_0_mean,mfcc_1_mean,chroma_mean_first,chroma_mean,chroma_std,tonnetz_0_mean,harmonic_percussive_ratio,tempo,onset_rate,crest_factor,wavelet_total_energy,filepath_clean
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_407.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_407_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,18.575963718820866,0.1126768290996551,-18.96330765695363,0.999969482421875,0.19247095321283572,93.13992309570312,6200.489425757066,381.3460393413744,11752.609758061368,519.2778757829891,0.1179710701107978,0.022141009569168,5234.478354251617,193.93344347513465,9.337636947631836,13.961230557767259,-50.17437362670898,59.31502914428711,0.3495719134807586,0.5069284439086914,0.19404421746730804,0.0019218191367011,1.3601187467575073,129.19921875,12.166259765625,18.0677547454834,10698.11328125,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_407.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_461.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_461_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0848840847611427,-21.42347458261329,0.999969482421875,0.2187135659560293,53.361629486083984,6531.252082814323,511.17110593782223,11669.08808840981,665.1116170436554,0.1212921142578125,0.0292010363191366,5211.617846336923,175.01076381153592,9.424891471862793,13.5338756655266,-75.70878601074219,61.47986602783203,0.4258343875408172,0.5411214232444763,0.16684061288833618,-0.005876911617415,1.0263111591339111,126.04801829268293,9.8765625,17.10021209716797,5738.88720703125,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_461.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_007.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\limpio_broca_6_2_007_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0054115280508995,-45.33360156001848,0.35528564453125,0.25570843396069287,0.5222105979919434,6906.360038139921,2154.9305903984564,11786.179363497253,3963.343206364689,0.0071621239185333,0.012526299804449,4768.876696874065,1545.693494025583,9.253886222839355,21.820879825458054,-605.2733154296875,13.61032772064209,0.2827927470207214,0.2973718345165252,0.29571279883384705,-0.003892119191101,0.10145819187164307,123.046875,5.053125,46.56707000732422,97.66053009033205,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_007.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_196.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_196_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0014496258227154,-56.7748810678538,0.341766357421875,0.27167728025066623,0.0220548454672098,7389.416814418384,2048.2789025869465,12335.74228509119,3739.2167998044433,0.0108988163992762,0.0156310945749282,4853.129868307006,1584.0860005918184,9.586915969848633,20.362258245800334,-740.1005249023438,8.248687744140625,0.273163378238678,0.2957695722579956,0.2890269458293915,0.0052498841788165,0.1084475964307785,132.51201923076923,4.880859375,144.32351684570312,4.3332133293151855,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_196.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_492.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_492_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0526133812963962,-25.57807571482474,0.999969482421875,0.2171371429463691,22.93864822387696,6570.1762272158285,551.5714944374675,11429.497132120254,697.2155274156283,0.107280746102333,0.0298504177480936,5179.423504663897,169.56499855871527,9.435653686523438,13.274484889714314,-127.7088394165039,64.81967163085938,0.4502292275428772,0.5169664025306702,0.15033768117427826,-0.0188004657394395,1.6680169105529785,117.45383522727272,8.555859374999999,25.9292049407959,2233.654052734375,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_492.wav
D:/dataset/Con falla limpios/6mm_A100/E4_Micrófono2 (condensador)/limpio_broca_6_2_591.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\desgastado\limpio_broca_6_2_591_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,desgastado,True,,18.575963718820866,0.0076087275519967,-42.37375921653494,0.684173583984375,0.296315962191599,5.017073154449463,8170.640854686032,2922.7058735775,13723.819158436134,5269.370570379723,0.0252578556537628,0.0273868069052696,5485.929175003595,1585.6471177666383,9.059414863586426,17.552818496733167,-548.7083740234375,10.677608489990234,0.2907288670539856,0.3273220658302307,0.2874497175216675,0.0025436227161926,0.019894635304808617,132.51201923076923,2.4224853515625,31.90930938720703,491.3441162109375,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_591.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_503.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_503_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0027261318173259,-51.28906265028697,0.1343994140625,0.2674317382161892,0.0691227316856384,7002.557268912459,2109.728288578698,11563.143581362425,3602.179817100812,0.0121938865631818,0.0190024338662624,4563.288544253005,1114.8394510436513,9.643277168273926,21.542762439262592,-656.1358032226562,-1.0894488096237185,0.2292138636112213,0.2990862131118774,0.294557124376297,-0.0030115411943084,0.22265969216823578,120.18531976744184,3.78984375,31.67327880859375,14.26091766357422,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_503.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_013.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_013_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.1146539747714996,-18.812217687440587,0.999969482421875,0.1723945104305463,112.95294952392578,6518.032414803754,449.3929634170294,13028.99378929672,859.5861337600859,0.0864666104316711,0.0332984551787376,5976.339494061692,340.665803878122,9.158676147460938,14.220993580574477,-61.534217834472656,73.66809844970703,0.3159471750259399,0.4001669883728027,0.21908074617385864,-0.0023219251493476,2.6617698669433594,123.046875,12.058593749999998,9.689095497131348,10330.4169921875,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_013.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_029.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_029_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0884066820144653,-21.070298162235225,0.999969482421875,0.20555892425882744,67.66096496582031,6814.571657645075,397.1214946149866,12822.527527221437,970.4333141715229,0.0825867503881454,0.0275929328054189,5938.091052663395,363.1058593345382,9.234331130981445,14.04127044441603,-86.30773162841797,76.38536071777344,0.3171223998069763,0.4427531659603119,0.20825251936912537,0.0132511028555734,1.984509825706482,129.19921875,10.048828124999998,13.62852668762207,6163.953125,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_029.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_022.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_022_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,16.253968253968253,0.080743670463562,-21.857830233697065,0.999969482421875,0.19660691581905781,57.91374969482422,6905.606892771968,455.6791805949077,12856.167609073877,905.3708774247611,0.0820551589131355,0.0342319048941135,5943.525283549646,352.9808950404094,9.26885986328125,13.687314101795975,-97.2008819580078,76.75353240966797,0.2632980048656463,0.3834794759750366,0.2075958251953125,-0.0469400691594708,1.9687836170196533,132.51201923076923,8.7978515625,14.936483383178711,4777.5625,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_022.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_584.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_584_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0026634957175701,-51.49095961683676,0.218017578125,0.2600753143737508,0.0724880620837211,6707.395425184512,1890.2816551712865,11378.124446983262,3107.175021662298,0.0110551007091999,0.019309539347887,4529.302135464566,939.9113560841508,9.562889099121094,21.28141448148073,-657.004638671875,5.762295246124268,0.247882068157196,0.2949481010437011,0.28993523120880127,-0.0098375645358362,0.1392066329717636,129.19921875,6.086718749999999,48.02435302734375,15.300539016723633,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_584.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_190.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_190_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0035868163686245,-48.90581689749712,0.39031982421875,0.2743471460117773,0.209152802824974,7081.949099789118,2744.419459091873,11196.789158692452,4414.816790502997,0.0115807810798287,0.0195107571780681,4357.809122267379,1547.9045990283694,9.509262084960938,21.001082626499553,-631.8319702148438,6.708199501037598,0.2525302767753601,0.2960264384746551,0.29714521765708923,-0.0008149200291366,0.390933632850647,135.99917763157896,6.0908203125,63.71396255493164,25.12279510498047,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_190.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_132.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_132_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.003973982296884,-48.01548121937586,0.403594970703125,0.27286171198367754,0.1587829142808914,7137.169671001755,2369.180165306312,11859.415207569951,4460.632129038931,0.0103114759549498,0.0177984628826379,4695.906264729877,1681.690103777846,9.592215538024902,21.946307450699088,-635.1200561523438,5.572136878967285,0.2650339901447296,0.2908408343791961,0.2975709140300751,-0.0050260961689704,0.08368143439292908,120.18531976744184,8.61328125,93.94917297363281,32.17799758911133,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_132.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_005.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_005_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0640807300806045,-23.86545096481825,0.999969482421875,0.22551762366755496,35.21635818481445,7334.419064628668,398.95463167593874,13266.662394341272,883.1218252979418,0.0778148546814918,0.026345107704401,6092.480304381395,319.1423962917656,9.310969352722168,13.887424776357276,-121.31407928466795,76.27033996582031,0.2104299515485763,0.3518058955669403,0.1909276247024536,-0.0146357792254194,1.9716198444366455,123.046875,5.684765625,37.6044921875,3214.581298828125,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_005.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_014.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_014_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0831736251711845,-21.600287372049685,0.999969482421875,0.19742795167804797,60.2061767578125,6875.467450375507,432.2262979995381,12833.731678880746,931.7586652335988,0.0797309651970863,0.0289229024201631,5922.73137062044,366.9804212718096,9.25423812866211,13.977607101114126,-95.1704559326172,75.25443267822266,0.3005158305168152,0.3916124105453491,0.2079707235097885,0.0032568296351666,1.7953914403915405,129.19921875,10.7953125,20.46208953857422,5455.208984375,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_014.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_481.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_481_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0064599369652569,-43.79543426036078,0.27001953125,0.2617083402731512,1.0657404661178589,6741.447897351542,2150.632371069633,11051.296043523069,3302.5630242629686,0.0080002704635262,0.0152852274477481,4371.039483566066,1022.2608538070282,9.367908477783203,22.334943725086028,-550.6556396484375,13.101006507873535,0.2928703129291534,0.2882234752178192,0.29682204127311707,0.0210725727357381,0.616224467754364,129.19921875,6.029296874999999,35.84748458862305,109.6891098022461,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_481.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_009.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_009_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,16.253968253968253,0.045936644077301,-26.756814692403484,0.999969482421875,0.22433682971984298,17.911800384521484,7233.31802782765,407.6418975202083,12899.157165919432,899.6305343634982,0.0797832608222961,0.0264639053493738,5953.808465000115,347.12138185489925,9.34664535522461,13.751293360579,-153.69253540039062,74.30315399169922,0.2371825724840164,0.3572423160076141,0.18582788109779358,-0.0147222693964698,1.979236364364624,129.19921875,7.3828125,22.91488265991211,1551.7685546875,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_009.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_021.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_021_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0648161396384239,-23.766336757104764,0.999969482421875,0.2185300945203198,36.98036193847656,7090.479960124011,424.88197992842345,12807.89470431171,980.4700843663734,0.0784294977784156,0.0268862918019294,5939.258806021087,355.7468318402487,9.3007230758667,13.656802886313338,-119.6893539428711,76.448974609375,0.3235541582107544,0.407680332660675,0.19162337481975555,-0.023487201858768,2.042051076889038,129.19921875,9.1875,22.984785079956055,3303.022216796875,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_021.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_051.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_051_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0917716473340988,-20.74582944020401,0.999969482421875,0.1944758182045303,73.1362075805664,6640.260797679145,480.13370462515024,12652.09817803756,932.324666572446,0.0883305296301841,0.0318893231451511,5853.524169289201,345.8632030017874,9.275477409362793,13.718511640303683,-80.56539916992188,76.03954315185547,0.3441804647445678,0.461997777223587,0.20035389065742493,0.0041090437636329,1.3608957529067993,129.19921875,10.508203125,17.049327850341797,6666.32080078125,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_051.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_008.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_008_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0995022505521774,-20.04334191578564,0.999969482421875,0.18742290296052633,85.20183563232422,6714.4445547369205,360.3997823632336,12884.717024587777,978.7362369560212,0.075449600815773,0.0218202900141477,5958.163021831409,361.2211783437835,9.167070388793945,14.349728709382978,-79.25420379638672,75.35894012451172,0.2881899178028106,0.3895884156227112,0.21945199370384216,-0.021083478569618,1.7663151025772095,120.18531976744184,10.852734375,19.933446884155273,7906.1748046875,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_008.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_023.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\limpio_broca_6_2_023_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0031572033185511,-50.01394871243599,0.3095703125,0.27803762335526316,0.1166863664984703,7222.345278424703,2444.258166386723,12123.135975755746,3966.731439675432,0.0109485685825347,0.0174850448966026,4806.837731363725,1583.0499739391691,9.55543041229248,21.265413643095254,-646.0516357421875,6.727023601531982,0.2460361570119857,0.3022561371326446,0.28925254940986633,-0.0067172724650188,0.07731261849403381,120.18531976744184,5.225390624999999,51.87163162231445,22.039447784423828,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_023.wav
